epoch,train_loss,validation_loss,feature_std,lr,train_fcmae,train_cross
56,1.2597826421260834,0.4597722589969635,0.4313383549451828,3.3665094414673715e-05,0.5002129450440407,0.7595697045326233
57,1.2391002476215363,0.4591135084629059,0.43365471065044403,3.239375065889076e-05,0.48981890082359314,0.7492813393473625
58,1.2228538691997528,0.4586019814014435,0.4345442205667496,3.1128360561425e-05,0.48399386554956436,0.7388599961996078
59,1.2642426192760468,0.45822370052337646,0.43459445238113403,2.9870399510526237e-05,0.5030298717319965,0.7612127438187599
60,1.2965410500764847,0.4582568407058716,0.4350734204053879,2.8621334232508243e-05,0.5188497975468636,0.7776912525296211
61,1.2584291845560074,0.4575543999671936,0.434770867228508,2.7382621081611582e-05,0.5002311654388905,0.7581980377435684
62,1.2950332760810852,0.45721665024757385,0.4355453848838806,2.6155704341959658e-05,0.5183651261031628,0.7766681388020515
63,1.2443080395460129,0.4570280611515045,0.4370100349187851,2.4942014543588016e-05,0.49459923431277275,0.7497087866067886
64,1.2996861785650253,0.4569905996322632,0.43721260130405426,2.3742966794510386e-05,0.5218185782432556,0.7778676152229309
65,1.3709967136383057,0.4563610553741455,0.4356009215116501,2.2559959130765945e-05,0.556323129683733,0.814673587679863
66,1.2739380151033401,0.4560118019580841,0.4341276288032532,2.139437088637193e-05,0.5079356953501701,0.7660023421049118
67,1.28876131772995,0.4556921124458313,0.4348028600215912,2.0247561085081792e-05,0.5148685537278652,0.773892767727375
68,1.1936065182089806,0.45576757192611694,0.4361559748649597,1.9120866855824362e-05,0.4698055535554886,0.7238009795546532
69,1.178638070821762,0.45546793937683105,0.43708473443984985,1.801560187367125e-05,0.46072786673903465,0.7179102152585983
70,1.2049009501934052,0.45492416620254517,0.436933696269989,1.693305482815054e-05,0.47272345423698425,0.7321775108575821
71,1.272892102599144,0.4545886218547821,0.43661104142665863,1.5874487920692484e-05,0.508741095662117,0.7641509920358658
72,1.1955494582653046,0.4543810188770294,0.43608228862285614,1.4841135392958955e-05,0.47072960808873177,0.7248198464512825
73,1.2086009830236435,0.45435312390327454,0.4360884130001068,1.383420208777303e-05,0.4725871868431568,0.736013799905777
74,1.2920128554105759,0.45437753200531006,0.43610846996307373,1.2854862044326026e-05,0.5175059288740158,0.7745069265365601
75,1.3819786608219147,0.45409855246543884,0.4365493953227997,1.1904257129300477e-05,0.560389056801796,0.8215896114706993
76,1.1827174872159958,0.45380842685699463,0.4370871037244797,1.0983495705504469e-05,0.4643683508038521,0.7183491289615631
77,1.3199457675218582,0.4535869359970093,0.43738456070423126,1.0093651339570344e-05,0.5322655960917473,0.7876801416277885
78,1.2389330565929413,0.4534192681312561,0.4379828870296478,9.235761550223968e-06,0.49020780622959137,0.7487252578139305
79,1.2569344341754913,0.4533233046531677,0.43813125789165497,8.410826598584252e-06,0.5006170086562634,0.7563174217939377
80,1.2237465381622314,0.4532583951950073,0.4380601793527603,7.619808321903581e-06,0.4836459383368492,0.7401006072759628
81,1.2939052432775497,0.45320776104927063,0.43762360513210297,6.863629012108425e-06,0.5191603824496269,0.7747448310256004
82,1.2143353521823883,0.4530481696128845,0.4367712289094925,6.143170340448352e-06,0.479584202170372,0.7347511500120163
83,1.2256641536951065,0.4528937041759491,0.4362032115459442,5.4592723295066785e-06,0.48449981585144997,0.741164319217205
84,1.217678278684616,0.45275378227233887,0.4359821081161499,4.812732373771823e-06,0.47827423736453056,0.7394040524959564
85,1.2803502976894379,0.4526618719100952,0.4360170066356659,4.204304309910929e-06,0.5112576000392437,0.7690926864743233
86,1.292095348238945,0.4526118338108063,0.4362165778875351,3.6346975378300224e-06,0.5185002125799656,0.7735951468348503
87,1.3035427033901215,0.4526021182537079,0.4365299344062805,3.1045761935455187e-06,0.5224268808960915,0.7811158299446106
88,1.2966229617595673,0.45260193943977356,0.43679676949977875,2.6145583748312564e-06,0.5215002372860909,0.7751227170228958
89,1.2674758732318878,0.45260846614837646,0.43697334825992584,2.165215420544235e-06,0.504778116941452,0.7626977562904358
90,1.1704862266778946,0.4525905251502991,0.4371306747198105,1.7570712444689689e-06,0.45801760256290436,0.7124686166644096
91,1.2730361968278885,0.45254918932914734,0.4372564107179642,1.3906017244575324e-06,0.5070963874459267,0.7659398019313812
92,1.2829802185297012,0.4525132179260254,0.4372711479663849,1.0662341475771955e-06,0.5155359916388988,0.7674442380666733
93,1.2607074230909348,0.4524793326854706,0.4372669458389282,7.843467119128907e-07,0.5035074949264526,0.7571999207139015
94,1.233962059020996,0.45245710015296936,0.43722672760486603,5.452680856051175e-07,0.4891575053334236,0.7448045387864113
95,1.2497885823249817,0.45244431495666504,0.4372057169675827,3.4927702363759665e-07,0.4984705150127411,0.75131805986166
96,1.2171117812395096,0.45243412256240845,0.43717071413993835,1.966020428214435e-07,0.4811645522713661,0.7359472364187241
97,1.265329271554947,0.4524271488189697,0.4371453672647476,8.742115535477768e-08,0.5055163726210594,0.7598128914833069
98,1.181881994009018,0.45242342352867126,0.4371328502893448,2.1861661268474106e-08,0.46491653844714165,0.716965451836586
99,1.2783633172512054,0.45242130756378174,0.4371390789747238,0.0,0.5114784613251686,0.766884870827198
